OG	Dmel_ISO1_proteome	Dsan_STOCAGO1482_proteome	Dsim_w501_proteome	Dtei_GT53w_proteome	Dyak_NY73PB_proteome	Dyak_Tai18E2_proteome
OG0009472	FBtr0070508	jg8310.t1	FBtr0216542	jg8048.t1	jg1112.t1	jg12153.t1
OG0009473	FBtr0070509	jg8320.t2	FBtr0358624	jg8041.t3	jg1105.t3	jg12160.t2
OG0009474	FBtr0070536	jg8319.t1	FBtr0352102	jg8042.t1	jg1106.t1	jg12159.t1
OG0009475	FBtr0070525	jg8321.t1	FBtr0351191	jg8040.t1	jg1104.t1	jg12161.t1
OG0009476	FBtr0070532	jg8324.t1	FBtr0216243	jg8039.t1	jg1102.t1	jg12163.t1
OG0009477	FBtr0070531	jg8325.t1	FBtr0216242	jg8038.t1	jg1101.t1	jg12164.t1
OG0009478	FBtr0070526	jg8326.t1	FBtr0216551	jg8037.t1	jg1100.t1	jg12165.t1
OG0009479	FBtr0310466	jg8327.t2	FBtr0358138	jg8036.t1	jg1099.t1	jg12166.t1
OG0009480	FBtr0070527	jg8328.t1	FBtr0352772	jg8035.t1	jg1098.t1	jg12167.t1
OG0009481	FBtr0114487	jg8330.t1	FBtr0216239	jg8034.t1	jg1097.t1	jg12168.t1
OG0009482	FBtr0070568	jg8331.t1	FBtr0216552	jg8033.t1	jg1096.t1	jg12169.t1
OG0009483	FBtr0070590	jg8332.t1	FBtr0216238	jg8032.t1	jg1095.t1	jg12170.t1
OG0009484	FBtr0070569	jg8333.t1	FBtr0348624	jg8031.t1	jg1094.t1	jg12171.t1
OG0009485	FBtr0070589	jg8334.t1	FBtr0216237	jg8030.t1	jg1093.t1	jg12172.t1
OG0009486	FBtr0070570	jg8336.t1	FBtr0216555	jg8028.t1	jg1091.t1	jg12174.t1
OG0009487	FBtr0307180	jg8338.t1	FBtr0361565	jg8025.t1	jg1089.t1	jg12176.t1
OG0009488	FBtr0070586	jg8339.t1	FBtr0349885	jg8024.t1	jg1088.t1	jg12177.t1
OG0009489	FBtr0070575	jg8340.t1	FBtr0216556	jg8023.t1	jg1086.t1	jg12178.t1
OG0009490	FBtr0070577	jg8341.t1	FBtr0216557	jg8022.t1	jg1085.t1	jg12179.t1
OG0009491	FBtr0307279	jg8342.t1	FBtr0216232	jg8021.t1	jg1084.t1	jg12180.t1
OG0009492	FBtr0301821	jg8343.t2	FBtr0357663	jg8020.t1	jg1083.t2	jg12181.t1
OG0009493	FBtr0070583	jg8345.t2	FBtr0355411	jg8019.t3	jg1082.t1	jg12182.t1
OG0009494	FBtr0299581	jg8344.t1	FBtr0354137	jg8018.t1	jg1081.t1	jg12183.t1
OG0009495	FBtr0112802	jg8348.t1	FBtr0359797	jg8014.t1	jg1077.t1	jg12189.t1
OG0009496	FBtr0340203	jg8349.t1	FBtr0356797	jg8013.t1	jg1076.t1	jg12190.t1
OG0009497	FBtr0340201	jg8350.t2	FBtr0361954	jg8012.t1	jg1075.t1	jg12191.t1
OG0009498	FBtr0070611	jg8351.t1	FBtr0351075	jg8011.t1	jg1073.t1	jg12193.t1
OG0009499	FBtr0070612	jg8352.t1	FBtr0216571	jg8010.t1	jg1071.t1	jg12195.t1
OG0009500	FBtr0301099	jg8353.t1	FBtr0361202	jg8009.t1	jg1070.t1	jg12196.t1
OG0009501	FBtr0070627	jg8355.t1	FBtr0216227	jg8008.t1	jg1067.t1	jg12198.t1
OG0009502	FBtr0070616	jg8357.t1	FBtr0351465	jg8006.t1	jg1065.t1	jg12200.t1
OG0009503	FBtr0070626	jg8358.t1	FBtr0355353	jg8005.t1	jg1064.t1	jg12201.t1
OG0009504	FBtr0070624	jg8360.t1	FBtr0363782	jg8003.t1	jg1062.t1	jg12203.t1
OG0009505	FBtr0310495	jg8362.t1	FBtr0356269	jg8000.t1	jg1059.t1	jg12204.t1
OG0009506	FBtr0070671	jg8363.t1	FBtr0354385	jg7999.t1	jg1058.t1	jg12205.t1
OG0009507	FBtr0347157	jg8364.t1	FBtr0358918	jg7998.t1	jg1057.t1	jg12206.t1
OG0009508	FBtr0070670	jg8366.t1	FBtr0347949	jg7996.t1	jg1055.t1	jg12208.t1
OG0009509	FBtr0070638	jg8367.t1	FBtr0216579	jg7995.t1	jg1054.t1	jg12209.t1
OG0009510	FBtr0070639	jg8368.t1	FBtr0216580	jg7994.t1	jg1053.t1	jg12210.t1
OG0009511	FBtr0070669	jg8369.t1	FBtr0216222	jg7993.t1	jg1052.t1	jg12211.t1
OG0009512	FBtr0070642	jg8370.t1	FBtr0216581	jg7992.t1	jg1051.t1	jg12212.t1
OG0009513	FBtr0070668	jg8371.t1	FBtr0216221	jg7991.t1	jg1050.t1	jg12213.t1
OG0009514	FBtr0070643	jg8372.t2	FBtr0359078	jg7990.t1	jg1049.t1	jg12214.t1
OG0009515	FBtr0070644	jg8373.t1	FBtr0216583	jg7989.t1	jg1048.t1	jg12215.t1
OG0009516	FBtr0343523	jg8374.t3	FBtr0352461	jg7988.t2	jg1047.t1	jg12216.t1
OG0009517	FBtr0070645	jg8375.t1	FBtr0216585	jg7986.t1	jg1046.t1	jg12217.t1
OG0009518	FBtr0070663	jg8376.t1	FBtr0216218	jg7985.t1	jg1045.t1	jg12218.t1
OG0009519	FBtr0070661	jg8379.t1	FBtr0353528	jg7982.t1	jg1042.t1	jg12222.t1
OG0009520	FBtr0070658	jg8385.t1	FBtr0216211	jg7978.t1	jg1039.t1	jg12225.t1
OG0009521	FBtr0070657	jg8386.t1	FBtr0216213	jg7977.t1	jg1038.t1	jg12226.t1
OG0009522	FBtr0070648	jg8388.t1	FBtr0360391	jg7975.t1	jg1036.t1	jg12228.t1
OG0009523	FBtr0070654	jg8389.t1	FBtr0216208	jg7974.t1	jg1035.t1	jg12229.t1
OG0009524	FBtr0070650	jg8391.t1	FBtr0347693	jg7972.t1	jg1033.t1	jg12231.t1
OG0009525	FBtr0070652	jg8392.t1	FBtr0216598	jg7971.t1	jg1032.t1	jg12232.t1
OG0009526	FBtr0331162	jg8400.t1	FBtr0360358	jg7965.t1	jg1028.t1	jg12236.t1
OG0009527	FBtr0070674	jg8403.t1	FBtr0216602	jg7964.t1	jg1025.t1	jg12239.t1
OG0009528	FBtr0070702	jg8404.t1	FBtr0347866	jg7963.t1	jg1024.t1	jg12240.t1
OG0009529	FBtr0070675	jg8405.t1	FBtr0216603	jg7962.t1	jg1023.t1	jg12241.t1
OG0009530	FBtr0070701	jg8407.t1	FBtr0363988	jg7960.t1	jg1021.t1	jg12243.t1
OG0009531	FBtr0070677	jg8408.t1	FBtr0216605	jg7959.t1	jg1020.t1	jg12244.t1
OG0009532	FBtr0070699	jg8409.t1	FBtr0348459	jg7958.t1	jg1019.t1	jg12245.t1
OG0009533	FBtr0070678	jg8410.t1	FBtr0216606	jg7957.t1	jg1018.t1	jg12246.t1
OG0009534	FBtr0070698	jg8411.t1	FBtr0216201	jg7956.t1	jg1017.t1	jg12247.t1
OG0009535	FBtr0070679	jg8412.t1	FBtr0351475	jg7955.t1	jg1016.t1	jg12248.t1
OG0009536	FBtr0070697	jg8413.t2	FBtr0216200	jg7954.t1	jg1014.t1	jg12250.t1
OG0009537	FBtr0070680	jg8414.t1	FBtr0357650	jg7953.t1	jg1013.t1	jg12251.t1
OG0009538	FBtr0070681	jg8416.t1	FBtr0360641	jg7951.t1	jg1011.t1	jg12253.t1
OG0009539	FBtr0070693	jg8417.t1	FBtr0364118	jg7950.t1	jg1010.t1	jg12254.t1
OG0009540	FBtr0070692	jg8418.t1	FBtr0216195	jg7949.t1	jg1009.t1	jg12255.t1
OG0009541	FBtr0331163	jg8419.t1	FBtr0365300	jg7948.t1	jg1008.t1	jg12256.t1
OG0009542	FBtr0070682	jg8420.t1	FBtr0216610	jg7947.t1	jg1007.t1	jg12257.t1
OG0009543	FBtr0070690	jg8421.t1	FBtr0216192	jg7946.t1	jg1006.t1	jg12258.t1
OG0009544	FBtr0070683	jg8422.t1	FBtr0356380	jg7945.t1	jg1005.t1	jg12259.t1
OG0009545	FBtr0070689	jg8423.t1	FBtr0350956	jg7944.t1	jg1004.t1	jg12260.t1
OG0009546	FBtr0070685	jg8426.t1	FBtr0355041	jg7941.t1	jg1000.t1	jg12264.t1
OG0009547	FBtr0070711	jg8429.t1	FBtr0362619	jg7938.t1	jg997.t1	jg12267.t1
OG0009548	FBtr0070712	jg8430.t1	FBtr0216613	jg7937.t1	jg996.t1	jg12268.t1
OG0009549	FBtr0070735	jg8435.t1	FBtr0216185	jg7933.t1	jg991.t1	jg12272.t1
OG0009550	FBtr0299601	jg8437.t1	FBtr0347933	jg7931.t1	jg989.t1	jg12274.t1
OG0009551	FBtr0070731	jg8439.t1	FBtr0353592	jg7930.t1	jg987.t1	jg12276.t1
OG0009552	FBtr0070716	jg8441.t1	FBtr0216617	jg7926.t1	jg985.t1	jg12279.t1
OG0009553	FBtr0345703	jg8443.t1	FBtr0356942	jg7924.t1	jg983.t1	jg12280.t1
OG0009554	FBtr0300997	jg8446.t1	FBtr0347795	jg7921.t1	jg980.t1	jg12283.t1
OG0009555	FBtr0300998	jg8447.t1	FBtr0216180	jg7920.t1	jg979.t1	jg12284.t1
OG0009556	FBtr0070723	jg8448.t1	FBtr0357124	jg7919.t1	jg978.t1	jg12285.t1
OG0009557	FBtr0343137	jg8449.t1	FBtr0352113	jg7918.t1	jg977.t1	jg12286.t1
OG0009558	FBtr0070727	jg8451.t1	FBtr0357254	jg7916.t1	jg975.t1	jg12288.t1
OG0009559	FBtr0300018	jg8452.t1	FBtr0353470	jg7915.t1	jg974.t1	jg12289.t1
OG0009560	FBtr0300994	jg8454.t1	FBtr0357718	jg7913.t1	jg972.t1	jg12291.t1
OG0009561	FBtr0070741	jg8456.t1	FBtr0359202	jg7911.t1	jg970.t1	jg12293.t1
OG0009562	FBtr0070742	jg8457.t1	FBtr0356074	jg7910.t1	jg969.t1	jg12294.t1
OG0009563	FBtr0070759	jg8458.t1	FBtr0224507	jg7909.t1	jg968.t1	jg12295.t1
OG0009564	FBtr0303279	jg8460.t1	FBtr0357626	jg7906.t1	jg966.t1	jg12297.t1
OG0009565	FBtr0070758	jg8461.t1	FBtr0356959	jg7905.t1	jg965.t1	jg12298.t1
OG0009566	FBtr0070757	jg8463.t1	FBtr0347722	jg7904.t1	jg963.t1	jg12300.t1
OG0009567	FBtr0070756	jg8464.t1	FBtr0224505	jg7903.t1	jg962.t1	jg12301.t1
OG0009568	FBtr0070748	jg8465.t1	FBtr0224661	jg7902.t1	jg961.t1	jg12302.t1
OG0009569	FBtr0070755	jg8466.t1	FBtr0349088	jg7901.t1	jg960.t1	jg12303.t1
OG0009570	FBtr0070749	jg8467.t1	FBtr0360823	jg7900.t1	jg959.t1	jg12304.t1
OG0009571	FBtr0070750	jg8468.t1	FBtr0348273	jg7899.t1	jg958.t1	jg12305.t1
OG0009572	FBtr0070752	jg8471.t1	FBtr0357036	jg7896.t1	jg954.t1	jg12308.t1
OG0009573	FBtr0070762	jg8472.t1	FBtr0216632	jg7895.t1	jg953.t1	jg12309.t1
OG0009574	FBtr0070798	jg8473.t1	FBtr0216174	jg7894.t1	jg952.t1	jg12310.t1
OG0009575	FBtr0070763	jg8474.t1	FBtr0216634	jg7893.t1	jg951.t1	jg12311.t1
OG0009576	FBtr0070795	jg8480.t1	FBtr0216170	jg7888.t1	jg946.t1	jg12315.t1
OG0009577	FBtr0070772	jg8481.t1	FBtr0361987	jg7887.t1	jg945.t1	jg12316.t1
OG0009578	FBtr0070776	jg8482.t1	FBtr0354086	jg7886.t1	jg944.t1	jg12317.t1
OG0009579	FBtr0070778	jg8485.t1	FBtr0216643	jg7884.t1	jg942.t1	jg12319.t1
OG0009580	FBtr0346263	jg8486.t1	FBtr0365077	jg7883.t1	jg941.t1	jg12320.t1
OG0009581	FBtr0070780	jg8489.t1	FBtr0216646	jg7880.t1	jg938.t1	jg12323.t1
OG0009582	FBtr0343015	jg8490.t1	FBtr0364985	jg7879.t1	jg937.t1	jg12324.t1
OG0009583	FBtr0070781	jg8491.t1	FBtr0360991	jg7878.t1	jg936.t1	jg12325.t1
OG0009584	FBtr0112736	jg8493.t1	FBtr0348510	jg7877.t1	jg935.t1	jg12326.t1
OG0009585	FBtr0112735	jg8494.t1	FBtr0356769	jg7876.t1	jg934.t1	jg12327.t1
OG0009586	FBtr0070785	jg8495.t1	FBtr0364986	jg7875.t1	jg933.t1	jg12328.t1
OG0009587	FBtr0308579	jg8496.t1	FBtr0353798	jg7874.t1	jg932.t1	jg12329.t1
OG0009588	FBtr0070782	jg8497.t1	FBtr0357389	jg7873.t1	jg931.t1	jg12330.t1
OG0009589	FBtr0300465	jg8498.t1	FBtr0356602	jg7872.t1	jg930.t1	jg12331.t1
OG0009590	FBtr0346834	jg8501.t1	FBtr0351300	jg7870.t1	jg927.t1	jg12333.t1
OG0009591	FBtr0070852	jg8502.t1	FBtr0216156	jg7869.t1	jg926.t1	jg12335.t1
OG0009592	FBtr0070799	jg8503.t1	FBtr0216648	jg7868.t1	jg925.t1	jg12336.t1
OG0009593	FBtr0070849	jg8504.t1	FBtr0216155	jg7867.t1	jg924.t1	jg12337.t1
OG0009594	FBtr0070800	jg8505.t1	FBtr0216649	jg7866.t1	jg923.t1	jg12338.t1
OG0009595	FBtr0340222	jg8506.t1	FBtr0355900	jg7865.t1	jg922.t1	jg12339.t1
OG0009596	FBtr0070802	jg8507.t1	FBtr0216652	jg7864.t1	jg921.t1	jg12340.t1
OG0009597	FBtr0300221	jg8508.t1	FBtr0216653	jg7863.t1	jg920.t1	jg12341.t1
OG0009598	FBtr0070847	jg8509.t1	FBtr0216153	jg7862.t1	jg919.t1	jg12342.t1
OG0009599	FBtr0070804	jg8510.t1	FBtr0216654	jg7861.t1	jg918.t1	jg12343.t1
OG0009600	FBtr0070846	jg8511.t1	FBtr0216152	jg7860.t1	jg917.t1	jg12344.t1
OG0009601	FBtr0301083	jg8512.t1	FBtr0355596	jg7859.t1	jg916.t1	jg12346.t1
OG0009602	FBtr0070844	jg8513.t1	FBtr0350435	jg7858.t1	jg915.t1	jg12347.t1
OG0009603	FBtr0070843	jg8514.t1	FBtr0216148	jg7857.t1	jg913.t1	jg12348.t1
OG0009604	FBtr0070841	jg8517.t1	FBtr0360139	jg7854.t1	jg910.t1	jg12351.t1
OG0009605	FBtr0070807	jg8518.t1	FBtr0358236	jg7853.t1	jg909.t1	jg12352.t1
OG0009606	FBtr0070808	jg8519.t1	FBtr0355381	jg7852.t1	jg908.t1	jg12353.t1
OG0009607	FBtr0070840	jg8520.t1	FBtr0216146	jg7851.t1	jg907.t1	jg12354.t1
OG0009608	FBtr0070809	jg8521.t1	FBtr0216659	jg7850.t1	jg906.t1	jg12355.t1
OG0009609	FBtr0070837	jg8522.t1	FBtr0352843	jg7849.t1	jg905.t1	jg12356.t1
OG0009610	FBtr0302921	jg8528.t1	FBtr0348758	jg7844.t1	jg899.t1	jg12362.t1
OG0009611	FBtr0070836	jg8524.t1	FBtr0355690	jg7847.t1	jg903.t1	jg12358.t1
OG0009612	FBtr0299596	jg8525.t1	FBtr0349478	jg7846.t1	jg902.t1	jg12359.t1
OG0009613	FBtr0070833	jg8527.t1	FBtr0216140	jg7845.t1	jg900.t1	jg12361.t1
OG0009614	FBtr0070813	jg8529.t1	FBtr0349678	jg7843.t1	jg898.t1	jg12363.t1
OG0009615	FBtr0070814	jg8530.t1	FBtr0216664	jg7842.t1	jg897.t1	jg12364.t1
OG0009616	FBtr0070816	jg8533.t1	FBtr0216666	jg7839.t1	jg895.t1	jg12366.t1
OG0009617	FBtr0070832	jg8534.t1	FBtr0216137	jg7837.t1	jg893.t1	jg12367.t1
OG0009618	FBtr0070817	jg8536.t1	FBtr0216667	jg7835.t1	jg890.t1	jg12370.t1
OG0009619	FBtr0070819	jg8537.t1	FBtr0216668	jg7834.t1	jg889.t1	jg12371.t1
OG0009620	FBtr0070820	jg1507.t1	FBtr0216671	jg9191.t1	jg10762.t1	jg3565.t1
OG0009621	FBtr0070830	jg1506.t1	FBtr0363018	jg9190.t1	jg10763.t1	jg3564.t1
OG0009622	FBtr0070829	jg1505.t1	FBtr0354083	jg9189.t1	jg10764.t1	jg3563.t1
OG0009623	FBtr0070828	jg1504.t1	FBtr0363517	jg9188.t1	jg10765.t1	jg3562.t1
OG0009624	FBtr0070821	jg1503.t1	FBtr0216672	jg9187.t1	jg10766.t1	jg3561.t1
OG0009625	FBtr0070824	jg1501.t1	FBtr0216675	jg9185.t1	jg10768.t1	jg3559.t1
OG0009626	FBtr0070825	jg1500.t1	FBtr0216676	jg9184.t1	jg10769.t1	jg3558.t1
OG0009627	FBtr0070827	jg1499.t1	FBtr0216134	jg9183.t1	jg10771.t1	jg3556.t1
OG0009628	FBtr0070861	jg1496.t1	FBtr0348121	jg9180.t1	jg10774.t1	jg3553.t1
OG0009629	FBtr0070862	jg1495.t1	FBtr0363821	jg9179.t1	jg10775.t1	jg3552.t1
OG0009630	FBtr0070863	jg1494.t1	FBtr0216682	jg9178.t1	jg10776.t1	jg3551.t1
OG0009631	FBtr0070864	jg1493.t1	FBtr0216683	jg9177.t1	jg10777.t1	jg3550.t1
OG0009632	FBtr0070892	jg1492.t1	FBtr0349466	jg9176.t1	jg10778.t1	jg3549.t1
OG0009633	FBtr0070865	jg1491.t2	FBtr0354506	jg9175.t1	jg10779.t1	jg3548.t1
OG0009634	FBtr0070866	jg1490.t1	FBtr0216686	jg9174.t1	jg10780.t1	jg3547.t1
OG0009635	FBtr0070889	jg1485.t1	FBtr0216130	jg9170.t1	jg10786.t1	jg3541.t1
OG0009636	FBtr0070867	jg1484.t1	FBtr0216688	jg9169.t1	jg10787.t1	jg3540.t1
OG0009637	FBtr0305345	jg1483.t1	FBtr0350874	jg9168.t1	jg10788.t1	jg3539.t1
OG0009638	FBtr0305343	jg1482.t2	FBtr0349297	jg9167.t1	jg10789.t1	jg3538.t1
OG0009639	FBtr0308190	jg8643.t1	FBtr0216692	jg7736.t1	jg789.t1	jg12469.t1
OG0009640	FBtr0331169	jg8642.t1	FBtr0357070	jg7737.t1	jg790.t1	jg12468.t1
OG0009641	FBtr0070886	jg8640.t1	FBtr0216125	jg7738.t1	jg792.t1	jg12466.t1
OG0009642	FBtr0332964	jg8637.t1	FBtr0356446	jg7740.t1	jg794.t1	jg12465.t1
OG0009643	FBtr0070872	jg8635.t1	FBtr0216693	jg7742.t1	jg796.t1	jg12463.t1
OG0009644	FBtr0334984	jg8634.t1	FBtr0363362	jg7743.t1	jg797.t2	jg12462.t1
OG0009645	FBtr0070881	jg8632.t1	FBtr0216119	jg7744.t1	jg798.t1	jg12461.t1
OG0009646	FBtr0070878	jg8629.t1	FBtr0216115	jg7746.t1	jg800.t1	jg12459.t1
OG0009647	FBtr0070874	jg8628.t1	FBtr0216696	jg7747.t1	jg801.t1	jg12458.t1
OG0009648	FBtr0070877	jg8627.t1	FBtr0216114	jg7748.t1	jg802.t1	jg12457.t1
OG0009649	FBtr0339697	jg8626.t1	FBtr0352567	jg7749.t2	jg803.t1	jg12456.t1
OG0009650	FBtr0339495	jg8624.t2	FBtr0354761	jg7751.t1	jg804.t1	jg12455.t1
OG0009651	FBtr0303341	jg8623.t1	FBtr0355946	jg7752.t1	jg805.t1	jg12454.t1
OG0009652	FBtr0070894	jg8622.t1	FBtr0352737	jg7753.t1	jg806.t1	jg12453.t1
OG0009653	FBtr0070937	jg8621.t1	FBtr0351920	jg7754.t1	jg807.t1	jg12452.t1
OG0009654	FBtr0070895	jg8620.t1	FBtr0216700	jg7755.t1	jg808.t1	jg12451.t1
OG0009655	FBtr0070896	jg8618.t1	FBtr0356440	jg7757.t1	jg810.t1	jg12449.t1
OG0009656	FBtr0089870	jg8617.t1	FBtr0352412	jg7758.t1	jg811.t1	jg12448.t1
OG0009657	FBtr0070930	jg8615.t1	FBtr0349845	jg7760.t1	jg813.t1	jg12446.t1
OG0009658	FBtr0070897	jg8614.t1	FBtr0353823	jg7761.t1	jg814.t1	jg12445.t1
OG0009659	FBtr0070898	jg8612.t1	FBtr0357971	jg7763.t1	jg816.t1	jg12443.t1
OG0009660	FBtr0070926	jg8611.t1	FBtr0216108	jg7764.t1	jg817.t1	jg12442.t1
OG0009661	FBtr0100319	jg8610.t1	FBtr0361297	jg7765.t1	jg818.t1	jg12441.t1
OG0009662	FBtr0070899	jg8609.t1	FBtr0362911	jg7766.t1	jg819.t1	jg12440.t1
OG0009663	FBtr0070925	jg8608.t1	FBtr0353130	jg7767.t1	jg820.t1	jg12439.t1
OG0009664	FBtr0070900	jg8607.t1	FBtr0349660	jg7768.t1	jg821.t1	jg12438.t1
OG0009665	FBtr0112955	jg8605.t1	FBtr0355668	jg7770.t1	jg822.t1	jg12437.t1
OG0009666	FBtr0330208	jg8604.t1	FBtr0349559	jg7771.t1	jg823.t1	jg12436.t1
OG0009667	FBtr0070903	jg8602.t1	FBtr0354578	jg7773.t1	jg825.t1	jg12434.t1
OG0009668	FBtr0070924	jg8600.t1	FBtr0224499	jg7774.t1	jg827.t1	jg12432.t1
OG0009669	FBtr0070922	jg8598.t1	FBtr0358521	jg7776.t1	jg829.t1	jg12430.t1
OG0009670	FBtr0343373	jg8597.t1	FBtr0359668	jg7777.t1	jg830.t1	jg12429.t1
OG0009671	FBtr0070921	jg8596.t1	FBtr0357884	jg7778.t1	jg831.t1	jg12428.t1
OG0009672	FBtr0070912	jg8590.t1	FBtr0347901	jg7784.t1	jg835.t1	jg12423.t1
OG0009673	FBtr0070918	jg8589.t1	FBtr0363810	jg7785.t1	jg836.t1	jg12422.t1
OG0009674	FBtr0070913	jg8588.t1	FBtr0216711	jg7786.t1	jg837.t1	jg12421.t1
OG0009675	FBtr0070915	jg8587.t1	FBtr0216100	jg7787.t1	jg838.t1	jg12420.t1
OG0009676	FBtr0070914	jg8586.t1	FBtr0362835	jg7788.t1	jg839.t1	jg12419.t1
OG0009677	FBtr0336675	jg8585.t1	FBtr0363441	jg7789.t1	jg840.t2	jg12418.t1
OG0009678	FBtr0070944	jg8584.t1	FBtr0216715	jg7790.t1	jg841.t1	jg12417.t1
OG0009679	FBtr0070945	jg8583.t1	FBtr0349540	jg7791.t1	jg842.t1	jg12416.t1
OG0009680	FBtr0070946	jg8582.t1	FBtr0216718	jg7792.t1	jg843.t1	jg12415.t1
OG0009681	FBtr0070993	jg8578.t1	FBtr0216098	jg7795.t1	jg848.t1	jg12411.t1
OG0009682	FBtr0070950	jg8577.t1	FBtr0354609	jg7796.t1	jg849.t1	jg12410.t1
OG0009683	FBtr0070992	jg8576.t1	FBtr0216095	jg7797.t1	jg850.t1	jg12409.t1
OG0009684	FBtr0308593	jg8575.t1	FBtr0216722	jg7798.t1	jg851.t1	jg12408.t1
OG0009685	FBtr0070991	jg8574.t1	FBtr0352251	jg7799.t1	jg852.t1	jg12407.t1
OG0009686	FBtr0070952	jg8573.t1	FBtr0216721	jg7800.t1	jg853.t1	jg12406.t1
OG0009687	FBtr0070990	jg8572.t1	FBtr0216096	jg7801.t1	jg854.t1	jg12405.t1
OG0009688	FBtr0070956	jg8569.t1	FBtr0359666	jg7804.t1	jg857.t1	jg12402.t1
OG0009689	FBtr0070989	jg8567.t1	FBtr0355335	jg7806.t1	jg858.t1	jg12401.t1
OG0009690	FBtr0070988	jg8566.t1	FBtr0356917	jg7807.t1	jg859.t1	jg12400.t1
OG0009691	FBtr0070987	jg8565.t1	FBtr0224494	jg7808.t1	jg860.t2	jg12399.t1
OG0009692	FBtr0070959	jg8564.t1	FBtr0355375	jg7809.t1	jg861.t1	jg12398.t1
OG0009693	FBtr0070984	jg8563.t1	FBtr0216093	jg7810.t1	jg862.t1	jg12397.t1
OG0009694	FBtr0070980	jg8561.t1	FBtr0348699	jg7811.t1	jg864.t1	jg12395.t1
OG0009695	FBtr0070960	jg8560.t1	FBtr0357537	jg7812.t1	jg865.t1	jg12394.t1
OG0009696	FBtr0070961	jg8559.t1	FBtr0353023	jg7813.t1	jg866.t1	jg12393.t1
OG0009697	FBtr0070963	jg8556.t1	FBtr0350005	jg7816.t1	jg869.t1	jg12390.t1
OG0009698	FBtr0300526	jg8554.t1	FBtr0353847	jg7817.t4	jg873.t1	jg12386.t1
OG0009699	FBtr0308228	jg8553.t1	FBtr0364232	jg7818.t1	jg875.t1	jg12385.t1
OG0009700	FBtr0070969	jg8552.t1	FBtr0348670	jg7819.t1	jg876.t1	jg12384.t1
OG0009701	FBtr0070974	jg8551.t1	FBtr0357037	jg7820.t1	jg877.t1	jg12383.t1
OG0009702	FBtr0070970	jg8550.t1	FBtr0363857	jg7821.t1	jg878.t1	jg12382.t2
OG0009703	FBtr0070972	jg8547.t1	FBtr0360092	jg7824.t1	jg879.t1	jg12381.t1
OG0009704	FBtr0070973	jg8546.t1	FBtr0216085	jg7825.t1	jg880.t1	jg12380.t1
OG0009705	FBtr0071042	jg8544.t1	FBtr0224493	jg7827.t1	jg882.t1	jg12378.t1
OG0009706	FBtr0070994	jg8543.t1	FBtr0362356	jg7828.t1	jg883.t1	jg12377.t1
OG0009707	FBtr0071041	jg8542.t1	FBtr0354204	jg7829.t1	jg884.t1	jg12376.t1
OG0009708	FBtr0300177	jg8541.t1	FBtr0224670	jg7830.t1	jg885.t1	jg12375.t1
OG0009709	FBtr0345899	jg8540.t1	FBtr0353253	jg7831.t1	jg886.t1	jg12374.t1
OG0009710	FBtr0330268	jg1508.t2	FBtr0351330	jg9192.t1	jg10761.t2	jg3566.t1
OG0009711	FBtr0304108	jg1513.t1	FBtr0365202	jg9196.t1	jg10755.t1	jg3570.t1
OG0009712	FBtr0071003	jg1515.t1	FBtr0216734	jg9199.t1	jg10753.t1	jg3572.t1
OG0009713	FBtr0071038	jg1516.t1	FBtr0216082	jg9200.t1	jg10752.t1	jg3573.t1
OG0009714	FBtr0071036	jg1517.t1	FBtr0216081	jg9201.t1	jg10751.t1	jg3574.t1
OG0009715	FBtr0071004	jg1518.t1	FBtr0216735	jg9202.t1	jg10750.t1	jg3575.t1
OG0009716	FBtr0071035	jg1519.t1	FBtr0216080	jg9203.t1	jg10748.t1	jg3577.t1
OG0009717	FBtr0071005	jg1520.t1	FBtr0354110	jg9204.t1	jg10747.t1	jg3578.t1
OG0009718	FBtr0071033	jg1521.t1	FBtr0348500	jg9205.t1	jg10746.t1	jg3579.t1
OG0009719	FBtr0071007	jg1522.t1	FBtr0357217	jg9206.t1	jg10745.t1	jg3580.t1
OG0009720	FBtr0071032	jg1523.t1	FBtr0216078	jg9207.t1	jg10744.t1	jg3581.t1
OG0009721	FBtr0071009	jg1524.t1	FBtr0216740	jg9208.t1	jg10743.t1	jg3582.t1
OG0009722	FBtr0300760	jg1525.t1	FBtr0348907	jg9209.t1	jg10742.t1	jg3583.t1
OG0009723	FBtr0071010	jg1526.t1	FBtr0216741	jg9210.t1	jg10741.t1	jg3584.t1
OG0009724	FBtr0299565	jg1527.t1	FBtr0347647	jg9211.t1	jg10740.t1	jg3586.t1
OG0009725	FBtr0071013	jg1529.t1	FBtr0216742	jg9212.t1	jg10739.t1	jg3588.t1
OG0009726	FBtr0071020	jg1531.t1	FBtr0216074	jg9214.t1	jg10737.t1	jg3590.t1
OG0009727	FBtr0071015	jg1532.t1	FBtr0216744	jg9216.t1	jg10735.t1	jg3592.t1
OG0009728	FBtr0071017	jg1533.t1	FBtr0355260	jg9217.t1	jg10734.t1	jg3593.t1
OG0009729	FBtr0474234	jg1537.t1	FBtr0358239	jg9219.t1	jg10731.t1	jg3597.t1
OG0009730	FBtr0071046	jg1539.t1	FBtr0216748	jg9221.t1	jg10730.t1	jg3599.t1
OG0009731	FBtr0089712	jg1540.t1	FBtr0355211	jg9223.t1	jg10728.t1	jg3601.t1
