OG	Dtei	Dsim	Dyak	Dmel	Dsan
OG0008526.intron3	jg8140.t1.intron3	FBtr0220985.intron3	jg13910.t1.intron3	FBtr0084554.intron3	jg5929.t1.intron3
OG0008527.intron1	jg8139.t1.intron1	FBtr0218224.intron1	jg13909.t1.intron1	FBtr0084574.intron1	jg5928.t1.intron1
OG0008528.intron2	jg8138.t1.intron2	FBtr0362837.intron2	jg13908.t1.intron2	FBtr0084573.intron2	jg5927.t1.intron3
OG0008528.intron3	jg8138.t1.intron3	FBtr0362837.intron3	jg13908.t1.intron3	FBtr0084573.intron3	jg5927.t1.intron4
OG0008528.intron4	jg8138.t1.intron4	FBtr0362837.intron4	jg13908.t1.intron4	FBtr0084573.intron4	jg5927.t1.intron5
OG0008528.intron5	jg8138.t1.intron5	FBtr0362837.intron5	jg13908.t1.intron5	FBtr0084573.intron5	jg5927.t1.intron6
OG0008528.intron6	jg8138.t1.intron6	FBtr0362837.intron6	jg13908.t1.intron6	FBtr0084573.intron6	jg5927.t1.intron7
OG0008528.intron7	jg8138.t1.intron7	FBtr0362837.intron7	jg13908.t1.intron7	FBtr0084573.intron7	jg5927.t1.intron8
OG0008528.intron8	jg8138.t1.intron8	FBtr0362837.intron8	jg13908.t1.intron8	FBtr0084573.intron8	jg5927.t1.intron9
OG0008528.intron11	jg8138.t1.intron11	FBtr0362837.intron12	jg13908.t1.intron11	FBtr0084573.intron11	jg5927.t1.intron12
OG0008528.intron12	jg8138.t1.intron12	FBtr0362837.intron13	jg13908.t1.intron12	FBtr0084573.intron12	jg5927.t1.intron13
OG0008529.intron2	jg8137.t1.intron2	FBtr0359156.intron1	jg13907.t1.intron2	FBtr0084555.intron2	jg5926.t1.intron2
OG0008529.intron3	jg8137.t1.intron3	FBtr0359156.intron2	jg13907.t1.intron3	FBtr0084555.intron3	jg5926.t1.intron3
OG0008529.intron4	jg8137.t1.intron4	FBtr0359156.intron3	jg13907.t1.intron4	FBtr0084555.intron4	jg5926.t1.intron4
OG0008535.intron2	jg8130.t1.intron2	FBtr0358169.intron2	jg13900.t1.intron2	FBtr0305043.intron2	jg5919.t1.intron2
OG0008535.intron3	jg8130.t1.intron3	FBtr0358169.intron3	jg13900.t1.intron3	FBtr0305043.intron3	jg5919.t1.intron3
OG0008535.intron6	jg8130.t1.intron6	FBtr0358169.intron6	jg13900.t1.intron6	FBtr0305043.intron6	jg5919.t1.intron6
OG0008535.intron7	jg8130.t1.intron7	FBtr0358169.intron7	jg13900.t1.intron7	FBtr0305043.intron7	jg5919.t1.intron7
OG0008535.intron8	jg8130.t1.intron8	FBtr0358169.intron8	jg13900.t1.intron8	FBtr0305043.intron8	jg5919.t1.intron8
OG0008535.intron9	jg8130.t1.intron9	FBtr0358169.intron9	jg13900.t1.intron9	FBtr0305043.intron9	jg5919.t1.intron9
OG0008535.intron10	jg8130.t1.intron10	FBtr0358169.intron10	jg13900.t1.intron10	FBtr0305043.intron10	jg5919.t1.intron10
OG0008535.intron11	jg8130.t1.intron11	FBtr0358169.intron11	jg13900.t1.intron11	FBtr0305043.intron11	jg5919.t1.intron11
OG0008535.intron12	jg8130.t1.intron12	FBtr0358169.intron12	jg13900.t1.intron12	FBtr0305043.intron12	jg5919.t1.intron12
OG0008535.intron13	jg8130.t1.intron13	FBtr0358169.intron13	jg13900.t1.intron13	FBtr0305043.intron13	jg5919.t1.intron13
OG0008536.intron1	jg8129.t1.intron1	FBtr0357835.intron1	jg13899.t1.intron1	FBtr0084637.intron1	jg5918.t1.intron1
OG0008536.intron2	jg8129.t1.intron2	FBtr0357835.intron2	jg13899.t1.intron2	FBtr0084637.intron2	jg5918.t1.intron2
OG0008536.intron3	jg8129.t1.intron3	FBtr0357835.intron3	jg13899.t1.intron3	FBtr0084637.intron3	jg5918.t1.intron3
OG0008536.intron4	jg8129.t1.intron4	FBtr0357835.intron4	jg13899.t1.intron4	FBtr0084637.intron4	jg5918.t1.intron4
OG0008537.intron3	jg8128.t2.intron3	FBtr0359073.intron2	jg13898.t2.intron4	FBtr0301368.intron1	jg5916.t1.intron3
OG0008537.intron4	jg8128.t2.intron4	FBtr0359073.intron3	jg13898.t2.intron5	FBtr0301368.intron2	jg5916.t1.intron4
OG0008537.intron5	jg8128.t2.intron5	FBtr0359073.intron4	jg13898.t2.intron6	FBtr0301368.intron3	jg5916.t1.intron5
OG0008537.intron6	jg8128.t2.intron6	FBtr0359073.intron5	jg13898.t2.intron7	FBtr0301368.intron4	jg5916.t1.intron6
OG0008537.intron7	jg8128.t2.intron7	FBtr0359073.intron6	jg13898.t2.intron8	FBtr0301368.intron5	jg5916.t1.intron7
OG0008537.intron8	jg8128.t2.intron8	FBtr0359073.intron7	jg13898.t2.intron9	FBtr0301368.intron6	jg5916.t1.intron8
OG0008537.intron9	jg8128.t2.intron9	FBtr0359073.intron8	jg13898.t2.intron10	FBtr0301368.intron7	jg5916.t1.intron9
OG0008537.intron10	jg8128.t2.intron10	FBtr0359073.intron9	jg13898.t2.intron11	FBtr0301368.intron8	jg5916.t1.intron10
OG0008537.intron11	jg8128.t2.intron11	FBtr0359073.intron10	jg13898.t2.intron12	FBtr0301368.intron9	jg5916.t1.intron11
OG0008537.intron12	jg8128.t2.intron12	FBtr0359073.intron11	jg13898.t2.intron13	FBtr0301368.intron10	jg5916.t1.intron12
OG0008537.intron13	jg8128.t2.intron13	FBtr0359073.intron12	jg13898.t2.intron14	FBtr0301368.intron11	jg5916.t1.intron13
OG0008537.intron15	jg8128.t2.intron15	FBtr0359073.intron15	jg13898.t2.intron16	FBtr0301368.intron14	jg5916.t1.intron15
OG0008537.intron16	jg8128.t2.intron16	FBtr0359073.intron16	jg13898.t2.intron17	FBtr0301368.intron15	jg5916.t1.intron16
OG0008537.intron17	jg8128.t2.intron17	FBtr0359073.intron17	jg13898.t2.intron18	FBtr0301368.intron16	jg5916.t1.intron17
OG0008538.intron1	jg8125.t1.intron1	FBtr0220994.intron1	jg13895.t1.intron1	FBtr0084600.intron1	jg5913.t1.intron1
OG0008538.intron2	jg8125.t1.intron2	FBtr0220994.intron2	jg13895.t1.intron2	FBtr0084600.intron2	jg5913.t1.intron2
OG0008539.intron1	jg8124.t1.intron1	FBtr0352040.intron1	jg13894.t1.intron1	FBtr0084601.intron1	jg5912.t1.intron1
OG0008539.intron2	jg8124.t1.intron2	FBtr0352040.intron2	jg13894.t1.intron2	FBtr0084601.intron2	jg5912.t1.intron2
OG0008539.intron3	jg8124.t1.intron3	FBtr0352040.intron3	jg13894.t1.intron3	FBtr0084601.intron3	jg5912.t1.intron3
OG0008539.intron4	jg8124.t1.intron4	FBtr0352040.intron4	jg13894.t1.intron4	FBtr0084601.intron4	jg5912.t1.intron4
OG0008539.intron5	jg8124.t1.intron5	FBtr0352040.intron5	jg13894.t1.intron5	FBtr0084601.intron5	jg5912.t1.intron5
OG0008539.intron6	jg8124.t1.intron6	FBtr0352040.intron6	jg13894.t1.intron6	FBtr0084601.intron6	jg5912.t1.intron6
OG0008540.intron1	jg8123.t1.intron1	FBtr0360837.intron1	jg13893.t1.intron1	FBtr0299531.intron1	jg5911.t1.intron1
OG0008540.intron2	jg8123.t1.intron2	FBtr0360837.intron2	jg13893.t1.intron2	FBtr0299531.intron2	jg5911.t1.intron2
OG0008540.intron3	jg8123.t1.intron3	FBtr0360837.intron3	jg13893.t1.intron3	FBtr0299531.intron3	jg5911.t1.intron3
OG0008540.intron4	jg8123.t1.intron4	FBtr0360837.intron4	jg13893.t1.intron4	FBtr0299531.intron4	jg5911.t1.intron4
OG0008541.intron1	jg8122.t1.intron1	FBtr0357502.intron1	jg13892.t1.intron1	FBtr0299530.intron1	jg5910.t1.intron1
OG0008541.intron2	jg8122.t1.intron2	FBtr0357502.intron2	jg13892.t1.intron2	FBtr0299530.intron2	jg5910.t1.intron2
OG0008541.intron3	jg8122.t1.intron3	FBtr0357502.intron3	jg13892.t1.intron3	FBtr0299530.intron3	jg5910.t1.intron3
OG0008541.intron5	jg8122.t1.intron7	FBtr0357502.intron5	jg13892.t1.intron7	FBtr0299530.intron5	jg5910.t1.intron7
OG0008543.intron3	jg8120.t1.intron2	FBtr0357077.intron3	jg13890.t1.intron2	FBtr0304726.intron2	jg5908.t1.intron2
OG0008543.intron4	jg8120.t1.intron3	FBtr0357077.intron4	jg13890.t1.intron3	FBtr0304726.intron3	jg5908.t1.intron3
OG0008543.intron5	jg8120.t1.intron4	FBtr0357077.intron5	jg13890.t1.intron4	FBtr0304726.intron4	jg5908.t1.intron4
OG0008543.intron6	jg8120.t1.intron5	FBtr0357077.intron6	jg13890.t1.intron5	FBtr0304726.intron5	jg5908.t1.intron5
OG0008543.intron7	jg8120.t1.intron6	FBtr0357077.intron7	jg13890.t1.intron6	FBtr0304726.intron6	jg5908.t1.intron6
OG0008543.intron8	jg8120.t1.intron7	FBtr0357077.intron8	jg13890.t1.intron7	FBtr0304726.intron7	jg5908.t1.intron7
OG0008543.intron9	jg8120.t1.intron8	FBtr0357077.intron9	jg13890.t1.intron8	FBtr0304726.intron8	jg5908.t1.intron8
OG0008543.intron10	jg8120.t1.intron9	FBtr0357077.intron10	jg13890.t1.intron9	FBtr0304726.intron9	jg5908.t1.intron9
OG0008543.intron11	jg8120.t1.intron10	FBtr0357077.intron11	jg13890.t1.intron10	FBtr0304726.intron10	jg5908.t1.intron10
OG0008543.intron12	jg8120.t1.intron11	FBtr0357077.intron12	jg13890.t1.intron11	FBtr0304726.intron11	jg5908.t1.intron11
OG0008543.intron13	jg8120.t1.intron12	FBtr0357077.intron13	jg13890.t1.intron12	FBtr0304726.intron12	jg5908.t1.intron12
OG0008543.intron14	jg8120.t1.intron13	FBtr0357077.intron14	jg13890.t1.intron13	FBtr0304726.intron13	jg5908.t1.intron13
OG0008544.intron1	jg8119.t1.intron1	FBtr0218212.intron1	jg13889.t1.intron1	FBtr0084633.intron1	jg5907.t1.intron1
OG0008544.intron2	jg8119.t1.intron2	FBtr0218212.intron2	jg13889.t1.intron2	FBtr0084633.intron2	jg5907.t1.intron2
OG0008544.intron3	jg8119.t1.intron3	FBtr0218212.intron3	jg13889.t1.intron3	FBtr0084633.intron3	jg5907.t1.intron3
OG0008544.intron4	jg8119.t1.intron4	FBtr0218212.intron4	jg13889.t1.intron4	FBtr0084633.intron4	jg5907.t1.intron4
OG0008545.intron1	jg8118.t1.intron1	FBtr0353475.intron1	jg13888.t1.intron1	FBtr0084604.intron1	jg5906.t1.intron1
OG0008545.intron2	jg8118.t1.intron2	FBtr0353475.intron2	jg13888.t1.intron2	FBtr0084604.intron2	jg5906.t1.intron2
OG0008545.intron3	jg8118.t1.intron3	FBtr0353475.intron3	jg13888.t1.intron3	FBtr0084604.intron3	jg5906.t1.intron3
OG0008545.intron4	jg8118.t1.intron4	FBtr0353475.intron4	jg13888.t1.intron4	FBtr0084604.intron4	jg5906.t1.intron4
OG0008545.intron5	jg8118.t1.intron5	FBtr0353475.intron5	jg13888.t1.intron5	FBtr0084604.intron5	jg5906.t1.intron5
OG0008545.intron6	jg8118.t1.intron6	FBtr0353475.intron6	jg13888.t1.intron6	FBtr0084604.intron6	jg5906.t1.intron6
OG0008545.intron7	jg8118.t1.intron7	FBtr0353475.intron7	jg13888.t1.intron7	FBtr0084604.intron7	jg5906.t1.intron7
OG0008545.intron8	jg8118.t1.intron8	FBtr0353475.intron8	jg13888.t1.intron8	FBtr0084604.intron8	jg5906.t1.intron8
OG0008545.intron9	jg8118.t1.intron9	FBtr0353475.intron9	jg13888.t1.intron9	FBtr0084604.intron9	jg5906.t1.intron9
OG0008545.intron10	jg8118.t1.intron10	FBtr0353475.intron10	jg13888.t1.intron10	FBtr0084604.intron10	jg5906.t1.intron10
OG0008545.intron11	jg8118.t1.intron11	FBtr0353475.intron11	jg13888.t1.intron11	FBtr0084604.intron11	jg5906.t1.intron11
OG0008546.intron1	jg8117.t1.intron1	FBtr0352641.intron1	jg13887.t1.intron1	FBtr0084632.intron1	jg5905.t1.intron1
OG0008546.intron4	jg8117.t1.intron5	FBtr0352641.intron4	jg13887.t1.intron5	FBtr0084632.intron4	jg5905.t1.intron4
OG0008547.intron1	jg8116.t1.intron1	FBtr0363995.intron1	jg13886.t1.intron1	FBtr0084605.intron1	jg5904.t1.intron1
OG0008547.intron2	jg8116.t1.intron2	FBtr0363995.intron2	jg13886.t1.intron2	FBtr0084605.intron2	jg5904.t1.intron2
OG0008547.intron3	jg8116.t1.intron3	FBtr0363995.intron3	jg13886.t1.intron3	FBtr0084605.intron3	jg5904.t1.intron3
OG0008547.intron4	jg8116.t1.intron4	FBtr0363995.intron4	jg13886.t1.intron4	FBtr0084605.intron4	jg5904.t1.intron4
OG0008548.intron1	jg8115.t1.intron1	FBtr0221001.intron1	jg13885.t1.intron1	FBtr0084606.intron1	jg5903.t1.intron1
OG0008548.intron2	jg8115.t1.intron2	FBtr0221001.intron2	jg13885.t1.intron2	FBtr0084606.intron2	jg5903.t1.intron2
OG0008548.intron3	jg8115.t1.intron3	FBtr0221001.intron3	jg13885.t1.intron3	FBtr0084606.intron3	jg5903.t1.intron3
OG0008548.intron4	jg8115.t1.intron4	FBtr0221001.intron4	jg13885.t1.intron4	FBtr0084606.intron4	jg5903.t1.intron4
OG0008549.intron2	jg8114.t1.intron2	FBtr0221002.intron2	jg13884.t1.intron2	FBtr0084607.intron1	jg5902.t1.intron2
OG0008550.intron4	jg8113.t1.intron4	FBtr0354634.intron4	jg13883.t1.intron4	FBtr0273282.intron3	jg5901.t1.intron4
OG0008550.intron5	jg8113.t1.intron5	FBtr0354634.intron5	jg13883.t1.intron5	FBtr0273282.intron4	jg5901.t1.intron5
OG0008551.intron1	jg8112.t1.intron1	FBtr0351747.intron1	jg13882.t1.intron1	FBtr0273323.intron1	jg5900.t1.intron1
OG0008551.intron2	jg8112.t1.intron2	FBtr0351747.intron2	jg13882.t1.intron2	FBtr0273323.intron2	jg5900.t1.intron2
OG0008551.intron3	jg8112.t1.intron3	FBtr0351747.intron3	jg13882.t1.intron3	FBtr0273323.intron3	jg5900.t1.intron3
OG0008551.intron4	jg8112.t1.intron4	FBtr0351747.intron4	jg13882.t1.intron4	FBtr0273323.intron4	jg5900.t1.intron4
OG0008551.intron5	jg8112.t1.intron5	FBtr0351747.intron5	jg13882.t1.intron5	FBtr0273323.intron5	jg5900.t1.intron5
OG0008551.intron6	jg8112.t1.intron6	FBtr0351747.intron6	jg13882.t1.intron6	FBtr0273323.intron6	jg5900.t1.intron6
OG0008551.intron7	jg8112.t1.intron7	FBtr0351747.intron7	jg13882.t1.intron7	FBtr0273323.intron7	jg5900.t1.intron7
OG0008551.intron8	jg8112.t1.intron8	FBtr0351747.intron8	jg13882.t1.intron8	FBtr0273323.intron8	jg5900.t1.intron8
OG0008551.intron9	jg8112.t1.intron9	FBtr0351747.intron9	jg13882.t1.intron9	FBtr0273323.intron9	jg5900.t1.intron9
OG0008552.intron1	jg8111.t1.intron1	FBtr0352248.intron1	jg13881.t1.intron1	FBtr0084629.intron1	jg5899.t1.intron1
OG0008554.intron5	jg8109.t1.intron5	FBtr0364184.intron5	jg13878.t1.intron2	FBtr0303581.intron5	jg5896.t1.intron5
OG0008556.intron4	jg8107.t1.intron4	FBtr0348199.intron3	jg13875.t1.intron3	FBtr0084626.intron3	jg5894.t1.intron2
OG0008558.intron1	jg8105.t1.intron1	FBtr0355081.intron1	jg13873.t1.intron1	FBtr0303823.intron1	jg5892.t1.intron1
OG0008559.intron1	jg8104.t1.intron1	FBtr0358264.intron1	jg13872.t1.intron1	FBtr0303822.intron1	jg5891.t1.intron1
OG0008560.intron1	jg8103.t1.intron1	FBtr0221007.intron1	jg13871.t1.intron1	FBtr0084613.intron1	jg5890.t1.intron1
OG0008561.intron1	jg8101.t1.intron1	FBtr0350561.intron1	jg13870.t1.intron1	FBtr0084624.intron1	jg5888.t1.intron1
OG0008561.intron2	jg8101.t1.intron2	FBtr0350561.intron2	jg13870.t1.intron2	FBtr0084624.intron2	jg5888.t1.intron2
OG0008561.intron3	jg8101.t1.intron3	FBtr0350561.intron3	jg13870.t1.intron3	FBtr0084624.intron3	jg5888.t1.intron3
OG0008562.intron1	jg8100.t1.intron1	FBtr0218202.intron1	jg13869.t1.intron1	FBtr0084623.intron1	jg5887.t1.intron1
OG0008562.intron2	jg8100.t1.intron2	FBtr0218202.intron2	jg13869.t1.intron2	FBtr0084623.intron2	jg5887.t1.intron2
OG0008563.intron2	jg8099.t1.intron2	FBtr0221008.intron2	jg13868.t1.intron2	FBtr0113461.intron2	jg5886.t1.intron2
OG0008564.intron1	jg8098.t1.intron1	FBtr0361308.intron1	jg13867.t1.intron1	FBtr0084621.intron1	jg5885.t1.intron1
OG0008564.intron2	jg8098.t1.intron2	FBtr0361308.intron2	jg13867.t1.intron2	FBtr0084621.intron2	jg5885.t1.intron2
OG0008565.intron1	jg8096.t1.intron4	FBtr0361866.intron1	jg13863.t1.intron1	FBtr0084618.intron1	jg5882.t1.intron1
OG0008565.intron2	jg8096.t1.intron5	FBtr0361866.intron2	jg13863.t1.intron2	FBtr0084618.intron2	jg5882.t1.intron2
OG0008567.intron1	jg8091.t1.intron1	FBtr0221013.intron1	jg13859.t1.intron1	FBtr0084639.intron1	jg5880.t1.intron1
OG0008567.intron2	jg8091.t1.intron2	FBtr0221013.intron2	jg13859.t1.intron2	FBtr0084639.intron2	jg5880.t1.intron2
OG0008567.intron3	jg8091.t1.intron3	FBtr0221013.intron3	jg13859.t1.intron3	FBtr0084639.intron3	jg5880.t1.intron3
OG0008567.intron4	jg8091.t1.intron4	FBtr0221013.intron4	jg13859.t1.intron4	FBtr0084639.intron4	jg5880.t1.intron4
OG0008567.intron5	jg8091.t1.intron5	FBtr0221013.intron5	jg13859.t1.intron5	FBtr0084639.intron5	jg5880.t1.intron5
OG0008567.intron6	jg8091.t1.intron6	FBtr0221013.intron6	jg13859.t1.intron6	FBtr0084639.intron6	jg5880.t1.intron6
OG0008568.intron1	jg8089.t1.intron1	FBtr0218198.intron1	jg13858.t1.intron1	FBtr0084681.intron1	jg5879.t1.intron1
OG0008568.intron2	jg8089.t1.intron2	FBtr0218198.intron2	jg13858.t1.intron2	FBtr0084681.intron2	jg5879.t1.intron2
OG0008568.intron3	jg8089.t1.intron3	FBtr0218198.intron3	jg13858.t1.intron3	FBtr0084681.intron3	jg5879.t1.intron3
OG0008568.intron4	jg8089.t1.intron4	FBtr0218198.intron4	jg13858.t1.intron4	FBtr0084681.intron4	jg5879.t1.intron4
OG0008568.intron5	jg8089.t1.intron5	FBtr0218198.intron5	jg13858.t1.intron5	FBtr0084681.intron5	jg5879.t1.intron5
OG0008568.intron6	jg8089.t1.intron6	FBtr0218198.intron6	jg13858.t1.intron6	FBtr0084681.intron6	jg5879.t1.intron6
OG0008568.intron7	jg8089.t1.intron7	FBtr0218198.intron7	jg13858.t1.intron7	FBtr0084681.intron7	jg5879.t1.intron7
OG0008568.intron8	jg8089.t1.intron8	FBtr0218198.intron8	jg13858.t1.intron8	FBtr0084681.intron8	jg5879.t1.intron8
OG0008568.intron9	jg8089.t1.intron9	FBtr0218198.intron9	jg13858.t1.intron9	FBtr0084681.intron9	jg5879.t1.intron9
OG0008568.intron10	jg8089.t1.intron10	FBtr0218198.intron10	jg13858.t1.intron10	FBtr0084681.intron10	jg5879.t1.intron10
OG0008569.intron1	jg8088.t1.intron1	FBtr0221015.intron1	jg13857.t1.intron1	FBtr0084641.intron1	jg5878.t1.intron1
OG0008569.intron2	jg8088.t1.intron2	FBtr0221015.intron2	jg13857.t1.intron2	FBtr0084641.intron2	jg5878.t1.intron2
OG0008569.intron3	jg8088.t1.intron3	FBtr0221015.intron3	jg13857.t1.intron3	FBtr0084641.intron3	jg5878.t1.intron3
OG0008569.intron4	jg8088.t1.intron4	FBtr0221015.intron4	jg13857.t1.intron4	FBtr0084641.intron4	jg5878.t1.intron4
OG0008571.intron1	jg8085.t1.intron1	FBtr0348238.intron1	jg13854.t1.intron1	FBtr0084643.intron1	jg5875.t1.intron1
OG0008571.intron2	jg8085.t1.intron2	FBtr0348238.intron2	jg13854.t1.intron2	FBtr0084643.intron2	jg5875.t1.intron2
OG0008571.intron3	jg8085.t1.intron3	FBtr0348238.intron3	jg13854.t1.intron3	FBtr0084643.intron3	jg5875.t1.intron3
OG0008572.intron1	jg8084.t1.intron1	FBtr0215092.intron1	jg13853.t1.intron1	FBtr0084644.intron1	jg5874.t1.intron1
OG0008572.intron2	jg8084.t1.intron2	FBtr0215092.intron2	jg13853.t1.intron2	FBtr0084644.intron2	jg5874.t1.intron2
OG0008572.intron3	jg8084.t1.intron3	FBtr0215092.intron3	jg13853.t1.intron3	FBtr0084644.intron3	jg5874.t1.intron3
OG0008572.intron4	jg8084.t1.intron4	FBtr0215092.intron4	jg13853.t1.intron4	FBtr0084644.intron4	jg5874.t1.intron4
OG0008573.intron1	jg8083.t1.intron1	FBtr0214994.intron1	jg13852.t1.intron1	FBtr0084679.intron1	jg5873.t1.intron1
OG0008575.intron1	jg8080.t1.intron1	FBtr0364055.intron1	jg13849.t1.intron1	FBtr0306024.intron1	jg5869.t1.intron1
OG0008575.intron2	jg8080.t1.intron2	FBtr0364055.intron2	jg13849.t1.intron2	FBtr0306024.intron2	jg5869.t1.intron2
OG0008575.intron3	jg8080.t1.intron3	FBtr0364055.intron3	jg13849.t1.intron3	FBtr0306024.intron3	jg5869.t1.intron3
OG0008575.intron5	jg8080.t1.intron5	FBtr0364055.intron5	jg13849.t1.intron5	FBtr0306024.intron5	jg5869.t1.intron5
OG0008575.intron6	jg8080.t1.intron6	FBtr0364055.intron6	jg13849.t1.intron6	FBtr0306024.intron6	jg5869.t1.intron6
OG0008575.intron7	jg8080.t1.intron7	FBtr0364055.intron7	jg13849.t1.intron7	FBtr0306024.intron7	jg5869.t1.intron7
OG0008575.intron8	jg8080.t1.intron8	FBtr0364055.intron8	jg13849.t1.intron8	FBtr0306024.intron8	jg5869.t1.intron8
OG0008575.intron9	jg8080.t1.intron9	FBtr0364055.intron9	jg13849.t1.intron9	FBtr0306024.intron9	jg5869.t1.intron9
OG0008576.intron2	jg8079.t1.intron2	FBtr0218195.intron1	jg13848.t1.intron2	FBtr0110795.intron1	jg5868.t1.intron2
OG0008576.intron3	jg8079.t1.intron3	FBtr0218195.intron2	jg13848.t1.intron3	FBtr0110795.intron2	jg5868.t1.intron3
OG0008576.intron4	jg8079.t1.intron4	FBtr0218195.intron3	jg13848.t1.intron4	FBtr0110795.intron3	jg5868.t1.intron4
OG0008578.intron2	jg8077.t1.intron4	FBtr0347923.intron2	jg13846.t1.intron2	FBtr0304913.intron2	jg5866.t1.intron4
OG0008578.intron3	jg8077.t1.intron5	FBtr0347923.intron3	jg13846.t1.intron3	FBtr0304913.intron3	jg5866.t1.intron5
OG0008579.intron1	jg8076.t1.intron1	FBtr0218193.intron1	jg13845.t1.intron1	FBtr0084670.intron1	jg5865.t1.intron1
OG0008580.intron1	jg8075.t1.intron1	FBtr0218192.intron1	jg13844.t1.intron1	FBtr0084669.intron1	jg5864.t1.intron1
OG0008580.intron2	jg8075.t1.intron2	FBtr0218192.intron2	jg13844.t1.intron2	FBtr0084669.intron2	jg5864.t1.intron2
OG0008581.intron1	jg8074.t1.intron1	FBtr0363101.intron1	jg13843.t1.intron1	FBtr0084656.intron1	jg5863.t1.intron1
OG0008581.intron2	jg8074.t1.intron2	FBtr0363101.intron2	jg13843.t1.intron2	FBtr0084656.intron2	jg5863.t1.intron2
OG0008581.intron3	jg8074.t1.intron3	FBtr0363101.intron3	jg13843.t1.intron3	FBtr0084656.intron3	jg5863.t1.intron3
OG0008582.intron1	jg8073.t2.intron1	FBtr0361335.intron1	jg13842.t1.intron1	FBtr0330309.intron1	jg5862.t2.intron1
OG0008582.intron2	jg8073.t2.intron2	FBtr0361335.intron2	jg13842.t1.intron2	FBtr0330309.intron2	jg5862.t2.intron2
OG0008582.intron3	jg8073.t2.intron3	FBtr0361335.intron3	jg13842.t1.intron3	FBtr0330309.intron3	jg5862.t2.intron3
OG0008582.intron4	jg8073.t2.intron4	FBtr0361335.intron4	jg13842.t1.intron4	FBtr0330309.intron4	jg5862.t2.intron4
OG0008582.intron5	jg8073.t2.intron5	FBtr0361335.intron5	jg13842.t1.intron5	FBtr0330309.intron5	jg5862.t2.intron5
OG0008582.intron6	jg8073.t2.intron6	FBtr0361335.intron6	jg13842.t1.intron6	FBtr0330309.intron6	jg5862.t2.intron6
OG0008582.intron7	jg8073.t2.intron7	FBtr0361335.intron7	jg13842.t1.intron7	FBtr0330309.intron7	jg5862.t2.intron7
OG0008582.intron8	jg8073.t2.intron8	FBtr0361335.intron8	jg13842.t1.intron8	FBtr0330309.intron8	jg5862.t2.intron8
OG0008582.intron9	jg8073.t2.intron9	FBtr0361335.intron9	jg13842.t1.intron9	FBtr0330309.intron9	jg5862.t2.intron9
OG0008582.intron10	jg8073.t2.intron10	FBtr0361335.intron10	jg13842.t1.intron10	FBtr0330309.intron10	jg5862.t2.intron10
OG0008582.intron11	jg8073.t2.intron11	FBtr0361335.intron11	jg13842.t1.intron11	FBtr0330309.intron11	jg5862.t2.intron11
OG0008582.intron12	jg8073.t2.intron12	FBtr0361335.intron12	jg13842.t1.intron12	FBtr0330309.intron12	jg5862.t2.intron12
OG0008582.intron13	jg8073.t2.intron13	FBtr0361335.intron13	jg13842.t1.intron13	FBtr0330309.intron13	jg5862.t2.intron13
OG0008582.intron14	jg8073.t2.intron14	FBtr0361335.intron14	jg13842.t1.intron14	FBtr0330309.intron14	jg5862.t2.intron14
OG0008582.intron17	jg8073.t2.intron17	FBtr0361335.intron17	jg13842.t1.intron17	FBtr0330309.intron17	jg5862.t2.intron17
OG0008582.intron18	jg8073.t2.intron18	FBtr0361335.intron18	jg13842.t1.intron18	FBtr0330309.intron18	jg5862.t2.intron18
OG0008582.intron19	jg8073.t2.intron19	FBtr0361335.intron19	jg13842.t1.intron19	FBtr0330309.intron19	jg5862.t2.intron19
OG0008583.intron4	jg8072.t2.intron5	FBtr0221025.intron2	jg13841.t1.intron5	FBtr0084660.intron4	jg5861.t1.intron5
OG0008583.intron5	jg8072.t2.intron6	FBtr0221025.intron3	jg13841.t1.intron6	FBtr0084660.intron5	jg5861.t1.intron6
OG0008583.intron6	jg8072.t2.intron7	FBtr0221025.intron4	jg13841.t1.intron7	FBtr0084660.intron6	jg5861.t1.intron7
OG0008585.intron4	jg8070.t1.intron4	FBtr0221027.intron3	jg13839.t1.intron4	FBtr0089916.intron3	jg5859.t1.intron4
OG0008585.intron5	jg8070.t1.intron5	FBtr0221027.intron4	jg13839.t1.intron5	FBtr0089916.intron4	jg5859.t1.intron5
OG0008585.intron6	jg8070.t1.intron6	FBtr0221027.intron5	jg13839.t1.intron6	FBtr0089916.intron5	jg5859.t1.intron6
OG0008588.intron2	jg8067.t5.intron2	FBtr0349170.intron2	jg13836.t1.intron3	FBtr0330286.intron1	jg5855.t3.intron2
OG0008588.intron3	jg8067.t5.intron3	FBtr0349170.intron3	jg13836.t1.intron4	FBtr0330286.intron2	jg5855.t3.intron3
OG0008588.intron4	jg8067.t5.intron4	FBtr0349170.intron4	jg13836.t1.intron5	FBtr0330286.intron3	jg5855.t3.intron4
OG0008588.intron5	jg8067.t5.intron5	FBtr0349170.intron5	jg13836.t1.intron6	FBtr0330286.intron4	jg5855.t3.intron5
OG0008588.intron9	jg8067.t5.intron9	FBtr0349170.intron9	jg13836.t1.intron9	FBtr0330286.intron8	jg5855.t3.intron9
