OG	Dsan_STOCAGO1482	Dsim_w501	Dtei_GT53w	Dyak_NY73PB	Dmel_ISO1
OG0009439.intron4	jg8267.t1.intron4	FBtr0347855.intron4	jg8090.t1.intron4	jg1154.t1.intron4	FBtr0070502.intron4
OG0009439.intron5	jg8267.t1.intron5	FBtr0347855.intron5	jg8090.t1.intron5	jg1154.t1.intron5	FBtr0070502.intron5
OG0009439.intron6	jg8267.t1.intron6	FBtr0347855.intron6	jg8090.t1.intron6	jg1154.t1.intron6	FBtr0070502.intron6
OG0009440.intron1	jg8268.t1.intron1	FBtr0362329.intron1	jg8089.t1.intron1	jg1153.t1.intron1	FBtr0070478.intron1
OG0009440.intron2	jg8268.t1.intron2	FBtr0362329.intron2	jg8089.t1.intron2	jg1153.t1.intron2	FBtr0070478.intron2
OG0009442.intron1	jg8270.t1.intron1	FBtr0216526.intron1	jg8087.t1.intron1	jg1151.t1.intron1	FBtr0070479.intron1
OG0009442.intron2	jg8270.t1.intron2	FBtr0216526.intron2	jg8087.t1.intron2	jg1151.t1.intron2	FBtr0070479.intron2
OG0009442.intron3	jg8270.t1.intron3	FBtr0216526.intron3	jg8087.t1.intron3	jg1151.t1.intron3	FBtr0070479.intron3
OG0009442.intron4	jg8270.t1.intron4	FBtr0216526.intron4	jg8087.t1.intron4	jg1151.t1.intron4	FBtr0070479.intron4
OG0009443.intron1	jg8271.t1.intron1	FBtr0216268.intron1	jg8086.t1.intron1	jg1150.t1.intron1	FBtr0273279.intron1
OG0009444.intron1	jg8272.t1.intron1	FBtr0216527.intron1	jg8085.t1.intron1	jg1149.t1.intron1	FBtr0070480.intron1
OG0009444.intron2	jg8272.t1.intron2	FBtr0216527.intron2	jg8085.t1.intron2	jg1149.t1.intron2	FBtr0070480.intron2
OG0009445.intron1	jg8273.t1.intron1	FBtr0348031.intron1	jg8084.t1.intron1	jg1148.t1.intron1	FBtr0070499.intron1
OG0009445.intron2	jg8273.t1.intron2	FBtr0348031.intron2	jg8084.t1.intron2	jg1148.t1.intron2	FBtr0070499.intron2
OG0009445.intron5	jg8273.t1.intron4	FBtr0348031.intron5	jg8084.t1.intron4	jg1148.t1.intron4	FBtr0070499.intron4
OG0009446.intron1	jg8275.t1.intron1	FBtr0348856.intron1	jg8082.t1.intron1	jg1146.t1.intron1	FBtr0070498.intron1
OG0009446.intron2	jg8275.t1.intron2	FBtr0348856.intron2	jg8082.t1.intron2	jg1146.t1.intron2	FBtr0070498.intron2
OG0009446.intron3	jg8275.t1.intron3	FBtr0348856.intron3	jg8082.t1.intron3	jg1146.t1.intron3	FBtr0070498.intron3
OG0009446.intron4	jg8275.t1.intron4	FBtr0348856.intron4	jg8082.t1.intron4	jg1146.t1.intron4	FBtr0070498.intron4
OG0009447.intron1	jg8276.t1.intron1	FBtr0361448.intron1	jg8081.t1.intron1	jg1145.t1.intron1	FBtr0070484.intron1
OG0009447.intron2	jg8276.t1.intron2	FBtr0361448.intron2	jg8081.t1.intron2	jg1145.t1.intron2	FBtr0070484.intron2
OG0009447.intron3	jg8276.t1.intron3	FBtr0361448.intron3	jg8081.t1.intron3	jg1145.t1.intron3	FBtr0070484.intron3
OG0009448.intron1	jg8277.t1.intron1	FBtr0349930.intron1	jg8080.t1.intron1	jg1144.t1.intron1	FBtr0070485.intron1
OG0009450.intron1	jg8279.t1.intron1	FBtr0360452.intron1	jg8078.t1.intron1	jg1142.t1.intron1	FBtr0070487.intron1
OG0009450.intron2	jg8279.t1.intron2	FBtr0360452.intron2	jg8078.t1.intron2	jg1142.t1.intron2	FBtr0070487.intron2
OG0009451.intron1	jg8281.t1.intron1	FBtr0359051.intron1	jg8076.t1.intron1	jg1140.t1.intron1	FBtr0070488.intron1
OG0009451.intron2	jg8281.t1.intron2	FBtr0359051.intron2	jg8076.t1.intron2	jg1140.t1.intron2	FBtr0070488.intron2
OG0009452.intron1	jg8282.t1.intron8	FBtr0216265.intron1	jg8075.t1.intron8	jg1139.t1.intron8	FBtr0070495.intron1
OG0009452.intron2	jg8282.t1.intron9	FBtr0216265.intron2	jg8075.t1.intron9	jg1139.t1.intron9	FBtr0070495.intron2
OG0009452.intron3	jg8282.t1.intron10	FBtr0216265.intron3	jg8075.t1.intron10	jg1139.t1.intron10	FBtr0070495.intron3
OG0009452.intron4	jg8282.t1.intron11	FBtr0216265.intron4	jg8075.t1.intron11	jg1139.t1.intron11	FBtr0070495.intron4
OG0009452.intron5	jg8282.t1.intron12	FBtr0216265.intron5	jg8075.t1.intron12	jg1139.t1.intron12	FBtr0070495.intron5
OG0009453.intron1	jg8284.t1.intron1	FBtr0216263.intron1	jg8074.t1.intron1	jg1138.t1.intron1	FBtr0070491.intron1
OG0009453.intron2	jg8284.t1.intron2	FBtr0216263.intron2	jg8074.t1.intron2	jg1138.t1.intron2	FBtr0070491.intron2
OG0009453.intron3	jg8284.t1.intron3	FBtr0216263.intron3	jg8074.t1.intron3	jg1138.t1.intron3	FBtr0070491.intron3
OG0009453.intron4	jg8284.t1.intron4	FBtr0216263.intron4	jg8074.t1.intron4	jg1138.t1.intron4	FBtr0070491.intron4
OG0009453.intron5	jg8284.t1.intron5	FBtr0216263.intron5	jg8074.t1.intron5	jg1138.t1.intron5	FBtr0070491.intron5
OG0009453.intron6	jg8284.t1.intron6	FBtr0216263.intron6	jg8074.t1.intron6	jg1138.t1.intron6	FBtr0070491.intron6
OG0009459.intron1	jg8294.t1.intron1	FBtr0360747.intron1	jg8065.t1.intron1	jg1128.t1.intron1	FBtr0070563.intron1
OG0009463.intron1	jg8298.t1.intron1	FBtr0216536.intron1	jg8061.t1.intron1	jg1124.t1.intron1	FBtr0070553.intron1
OG0009464.intron1	jg8299.t1.intron1	FBtr0224650.intron1	jg8060.t1.intron1	jg1123.t1.intron1	FBtr0070554.intron1
OG0009468.intron1	jg8303.t1.intron1	FBtr0216538.intron1	jg8056.t1.intron1	jg1119.t1.intron1	FBtr0070558.intron1
OG0009470.intron2	jg8308.t1.intron2	FBtr0350598.intron2	jg8050.t1.intron2	jg1115.t1.intron2	FBtr0070507.intron2
OG0009470.intron3	jg8308.t1.intron3	FBtr0350598.intron3	jg8050.t1.intron3	jg1115.t1.intron3	FBtr0070507.intron3
OG0009470.intron4	jg8308.t1.intron4	FBtr0350598.intron4	jg8050.t1.intron4	jg1115.t1.intron4	FBtr0070507.intron4
OG0009470.intron7	jg8308.t1.intron7	FBtr0350598.intron8	jg8050.t1.intron7	jg1115.t1.intron7	FBtr0070507.intron7
OG0009470.intron8	jg8308.t1.intron8	FBtr0350598.intron9	jg8050.t1.intron8	jg1115.t1.intron8	FBtr0070507.intron8
OG0009472.intron1	jg8310.t1.intron1	FBtr0216542.intron1	jg8048.t1.intron1	jg1112.t1.intron1	FBtr0070508.intron1
OG0009473.intron7	jg8320.t2.intron3	FBtr0358624.intron7	jg8041.t3.intron3	jg1105.t3.intron3	FBtr0070509.intron5
OG0009473.intron8	jg8320.t2.intron4	FBtr0358624.intron8	jg8041.t3.intron4	jg1105.t3.intron4	FBtr0070509.intron6
OG0009473.intron9	jg8320.t2.intron5	FBtr0358624.intron9	jg8041.t3.intron5	jg1105.t3.intron5	FBtr0070509.intron7
OG0009473.intron10	jg8320.t2.intron6	FBtr0358624.intron10	jg8041.t3.intron6	jg1105.t3.intron6	FBtr0070509.intron8
OG0009473.intron11	jg8320.t2.intron7	FBtr0358624.intron11	jg8041.t3.intron7	jg1105.t3.intron7	FBtr0070509.intron9
OG0009473.intron12	jg8320.t2.intron8	FBtr0358624.intron12	jg8041.t3.intron8	jg1105.t3.intron8	FBtr0070509.intron10
OG0009473.intron13	jg8320.t2.intron9	FBtr0358624.intron13	jg8041.t3.intron9	jg1105.t3.intron9	FBtr0070509.intron11
OG0009473.intron14	jg8320.t2.intron10	FBtr0358624.intron14	jg8041.t3.intron10	jg1105.t3.intron10	FBtr0070509.intron12
OG0009475.intron1	jg8321.t1.intron1	FBtr0351191.intron1	jg8040.t1.intron1	jg1104.t1.intron1	FBtr0070525.intron1
OG0009478.intron2	jg8326.t1.intron2	FBtr0216551.intron2	jg8037.t1.intron2	jg1100.t1.intron2	FBtr0070526.intron2
OG0009480.intron2	jg8328.t1.intron2	FBtr0352772.intron2	jg8035.t1.intron5	jg1098.t1.intron2	FBtr0070527.intron2
OG0009480.intron3	jg8328.t1.intron3	FBtr0352772.intron3	jg8035.t1.intron6	jg1098.t1.intron3	FBtr0070527.intron3
OG0009481.intron1	jg8330.t1.intron1	FBtr0216239.intron1	jg8034.t1.intron1	jg1097.t1.intron1	FBtr0114487.intron1
OG0009481.intron2	jg8330.t1.intron2	FBtr0216239.intron2	jg8034.t1.intron2	jg1097.t1.intron2	FBtr0114487.intron2
OG0009481.intron3	jg8330.t1.intron3	FBtr0216239.intron3	jg8034.t1.intron3	jg1097.t1.intron3	FBtr0114487.intron3
OG0009481.intron4	jg8330.t1.intron4	FBtr0216239.intron4	jg8034.t1.intron4	jg1097.t1.intron4	FBtr0114487.intron4
OG0009481.intron5	jg8330.t1.intron5	FBtr0216239.intron5	jg8034.t1.intron5	jg1097.t1.intron5	FBtr0114487.intron5
OG0009482.intron1	jg8331.t1.intron1	FBtr0216552.intron1	jg8033.t1.intron1	jg1096.t1.intron1	FBtr0070568.intron1
OG0009482.intron2	jg8331.t1.intron2	FBtr0216552.intron2	jg8033.t1.intron2	jg1096.t1.intron2	FBtr0070568.intron2
OG0009484.intron3	jg8333.t1.intron4	FBtr0348624.intron4	jg8031.t1.intron4	jg1094.t1.intron4	FBtr0070569.intron3
OG0009484.intron4	jg8333.t1.intron5	FBtr0348624.intron5	jg8031.t1.intron5	jg1094.t1.intron5	FBtr0070569.intron4
OG0009485.intron1	jg8334.t1.intron1	FBtr0216237.intron1	jg8030.t1.intron1	jg1093.t1.intron1	FBtr0070589.intron1
OG0009485.intron2	jg8334.t1.intron2	FBtr0216237.intron2	jg8030.t1.intron2	jg1093.t1.intron2	FBtr0070589.intron2
OG0009485.intron3	jg8334.t1.intron3	FBtr0216237.intron3	jg8030.t1.intron3	jg1093.t1.intron3	FBtr0070589.intron3
OG0009485.intron4	jg8334.t1.intron4	FBtr0216237.intron4	jg8030.t1.intron4	jg1093.t1.intron4	FBtr0070589.intron4
OG0009487.intron5	jg8338.t1.intron5	FBtr0361565.intron4	jg8025.t1.intron6	jg1089.t1.intron6	FBtr0307180.intron4
OG0009488.intron1	jg8339.t1.intron1	FBtr0349885.intron1	jg8024.t1.intron1	jg1088.t1.intron1	FBtr0070586.intron1
OG0009488.intron2	jg8339.t1.intron2	FBtr0349885.intron2	jg8024.t1.intron2	jg1088.t1.intron2	FBtr0070586.intron2
OG0009488.intron3	jg8339.t1.intron3	FBtr0349885.intron3	jg8024.t1.intron3	jg1088.t1.intron3	FBtr0070586.intron3
OG0009489.intron2	jg8340.t1.intron2	FBtr0216556.intron2	jg8023.t1.intron2	jg1086.t1.intron2	FBtr0070575.intron2
OG0009489.intron3	jg8340.t1.intron3	FBtr0216556.intron3	jg8023.t1.intron3	jg1086.t1.intron3	FBtr0070575.intron3
OG0009489.intron4	jg8340.t1.intron4	FBtr0216556.intron4	jg8023.t1.intron4	jg1086.t1.intron4	FBtr0070575.intron4
OG0009489.intron5	jg8340.t1.intron5	FBtr0216556.intron5	jg8023.t1.intron5	jg1086.t1.intron5	FBtr0070575.intron5
OG0009490.intron1	jg8341.t1.intron1	FBtr0216557.intron1	jg8022.t1.intron1	jg1085.t1.intron1	FBtr0070577.intron1
OG0009490.intron2	jg8341.t1.intron2	FBtr0216557.intron2	jg8022.t1.intron2	jg1085.t1.intron2	FBtr0070577.intron2
OG0009491.intron1	jg8342.t1.intron1	FBtr0216232.intron1	jg8021.t1.intron1	jg1084.t1.intron1	FBtr0307279.intron1
OG0009492.intron1	jg8343.t2.intron1	FBtr0357663.intron1	jg8020.t1.intron1	jg1083.t2.intron1	FBtr0301821.intron1
OG0009492.intron2	jg8343.t2.intron2	FBtr0357663.intron2	jg8020.t1.intron2	jg1083.t2.intron2	FBtr0301821.intron2
OG0009492.intron3	jg8343.t2.intron3	FBtr0357663.intron3	jg8020.t1.intron3	jg1083.t2.intron3	FBtr0301821.intron3
OG0009492.intron4	jg8343.t2.intron4	FBtr0357663.intron4	jg8020.t1.intron4	jg1083.t2.intron4	FBtr0301821.intron4
OG0009492.intron5	jg8343.t2.intron5	FBtr0357663.intron5	jg8020.t1.intron5	jg1083.t2.intron5	FBtr0301821.intron5
OG0009492.intron6	jg8343.t2.intron6	FBtr0357663.intron6	jg8020.t1.intron6	jg1083.t2.intron6	FBtr0301821.intron6
OG0009493.intron4	jg8345.t2.intron4	FBtr0355411.intron2	jg8019.t3.intron4	jg1082.t1.intron4	FBtr0070583.intron2
OG0009493.intron5	jg8345.t2.intron5	FBtr0355411.intron3	jg8019.t3.intron5	jg1082.t1.intron5	FBtr0070583.intron3
OG0009494.intron2	jg8344.t1.intron2	FBtr0354137.intron2	jg8018.t1.intron2	jg1081.t1.intron1	FBtr0299581.intron2
OG0009494.intron3	jg8344.t1.intron3	FBtr0354137.intron3	jg8018.t1.intron3	jg1081.t1.intron2	FBtr0299581.intron3
OG0009494.intron4	jg8344.t1.intron4	FBtr0354137.intron4	jg8018.t1.intron4	jg1081.t1.intron3	FBtr0299581.intron4
OG0009494.intron5	jg8344.t1.intron5	FBtr0354137.intron5	jg8018.t1.intron5	jg1081.t1.intron4	FBtr0299581.intron5
OG0009494.intron6	jg8344.t1.intron6	FBtr0354137.intron6	jg8018.t1.intron6	jg1081.t1.intron5	FBtr0299581.intron6
OG0009494.intron7	jg8344.t1.intron7	FBtr0354137.intron7	jg8018.t1.intron7	jg1081.t1.intron6	FBtr0299581.intron7
OG0009495.intron1	jg8348.t1.intron1	FBtr0359797.intron1	jg8014.t1.intron1	jg1077.t1.intron1	FBtr0112802.intron1
OG0009495.intron2	jg8348.t1.intron2	FBtr0359797.intron2	jg8014.t1.intron2	jg1077.t1.intron2	FBtr0112802.intron2
OG0009495.intron3	jg8348.t1.intron3	FBtr0359797.intron3	jg8014.t1.intron3	jg1077.t1.intron3	FBtr0112802.intron3
OG0009496.intron2	jg8349.t1.intron4	FBtr0356797.intron3	jg8013.t1.intron2	jg1076.t1.intron4	FBtr0340203.intron3
OG0009496.intron3	jg8349.t1.intron5	FBtr0356797.intron4	jg8013.t1.intron3	jg1076.t1.intron5	FBtr0340203.intron4
OG0009497.intron2	jg8350.t2.intron2	FBtr0361954.intron2	jg8012.t1.intron2	jg1075.t1.intron2	FBtr0340201.intron2
OG0009497.intron3	jg8350.t2.intron3	FBtr0361954.intron3	jg8012.t1.intron3	jg1075.t1.intron3	FBtr0340201.intron3
OG0009497.intron4	jg8350.t2.intron4	FBtr0361954.intron4	jg8012.t1.intron4	jg1075.t1.intron4	FBtr0340201.intron4
OG0009499.intron1	jg8352.t1.intron1	FBtr0216571.intron1	jg8010.t1.intron1	jg1071.t1.intron1	FBtr0070612.intron1
OG0009500.intron2	jg8353.t1.intron12	FBtr0361202.intron2	jg8009.t1.intron12	jg1070.t1.intron3	FBtr0301099.intron2
OG0009500.intron10	jg8353.t1.intron11	FBtr0361202.intron10	jg8009.t1.intron11	jg1070.t1.intron2	FBtr0301099.intron10
OG0009500.intron11	jg8353.t1.intron12	FBtr0361202.intron11	jg8009.t1.intron12	jg1070.t1.intron3	FBtr0301099.intron11
OG0009501.intron1	jg8355.t1.intron1	FBtr0216227.intron1	jg8008.t1.intron1	jg1067.t1.intron1	FBtr0070627.intron1
OG0009501.intron2	jg8355.t1.intron2	FBtr0216227.intron2	jg8008.t1.intron2	jg1067.t1.intron2	FBtr0070627.intron2
OG0009502.intron2	jg8357.t1.intron2	FBtr0351465.intron2	jg8006.t1.intron2	jg1065.t1.intron2	FBtr0070616.intron2
OG0009502.intron3	jg8357.t1.intron3	FBtr0351465.intron3	jg8006.t1.intron3	jg1065.t1.intron3	FBtr0070616.intron3
OG0009503.intron1	jg8358.t1.intron1	FBtr0355353.intron1	jg8005.t1.intron1	jg1064.t1.intron1	FBtr0070626.intron1
OG0009503.intron2	jg8358.t1.intron2	FBtr0355353.intron2	jg8005.t1.intron2	jg1064.t1.intron2	FBtr0070626.intron2
OG0009503.intron3	jg8358.t1.intron3	FBtr0355353.intron3	jg8005.t1.intron3	jg1064.t1.intron3	FBtr0070626.intron3
OG0009503.intron4	jg8358.t1.intron4	FBtr0355353.intron4	jg8005.t1.intron4	jg1064.t1.intron4	FBtr0070626.intron4
OG0009503.intron5	jg8358.t1.intron5	FBtr0355353.intron5	jg8005.t1.intron5	jg1064.t1.intron5	FBtr0070626.intron5
OG0009503.intron6	jg8358.t1.intron6	FBtr0355353.intron6	jg8005.t1.intron6	jg1064.t1.intron6	FBtr0070626.intron6
OG0009503.intron7	jg8358.t1.intron7	FBtr0355353.intron7	jg8005.t1.intron7	jg1064.t1.intron7	FBtr0070626.intron7
OG0009503.intron8	jg8358.t1.intron8	FBtr0355353.intron8	jg8005.t1.intron8	jg1064.t1.intron8	FBtr0070626.intron8
OG0009504.intron2	jg8360.t1.intron2	FBtr0363782.intron2	jg8003.t1.intron2	jg1062.t1.intron2	FBtr0070624.intron2
OG0009504.intron3	jg8360.t1.intron3	FBtr0363782.intron3	jg8003.t1.intron3	jg1062.t1.intron3	FBtr0070624.intron3
OG0009505.intron1	jg8362.t1.intron1	FBtr0356269.intron2	jg8000.t1.intron1	jg1059.t1.intron1	FBtr0310495.intron1
OG0009505.intron2	jg8362.t1.intron2	FBtr0356269.intron3	jg8000.t1.intron2	jg1059.t1.intron2	FBtr0310495.intron2
OG0009505.intron3	jg8362.t1.intron3	FBtr0356269.intron4	jg8000.t1.intron3	jg1059.t1.intron3	FBtr0310495.intron3
OG0009505.intron4	jg8362.t1.intron4	FBtr0356269.intron5	jg8000.t1.intron4	jg1059.t1.intron4	FBtr0310495.intron4
OG0009505.intron5	jg8362.t1.intron5	FBtr0356269.intron6	jg8000.t1.intron5	jg1059.t1.intron5	FBtr0310495.intron5
OG0009505.intron6	jg8362.t1.intron6	FBtr0356269.intron7	jg8000.t1.intron6	jg1059.t1.intron6	FBtr0310495.intron6
OG0009505.intron8	jg8362.t1.intron8	FBtr0356269.intron10	jg8000.t1.intron8	jg1059.t1.intron8	FBtr0310495.intron8
OG0009505.intron9	jg8362.t1.intron9	FBtr0356269.intron11	jg8000.t1.intron9	jg1059.t1.intron9	FBtr0310495.intron9
OG0009506.intron1	jg8363.t1.intron1	FBtr0354385.intron1	jg7999.t1.intron1	jg1058.t1.intron1	FBtr0070671.intron1
OG0009508.intron1	jg8366.t1.intron1	FBtr0347949.intron1	jg7996.t1.intron1	jg1055.t1.intron1	FBtr0070670.intron1
OG0009510.intron2	jg8368.t1.intron2	FBtr0216580.intron1	jg7994.t1.intron2	jg1053.t1.intron2	FBtr0070639.intron1
OG0009510.intron3	jg8368.t1.intron3	FBtr0216580.intron2	jg7994.t1.intron3	jg1053.t1.intron3	FBtr0070639.intron2
OG0009511.intron1	jg8369.t1.intron1	FBtr0216222.intron1	jg7993.t1.intron1	jg1052.t1.intron1	FBtr0070669.intron1
OG0009511.intron2	jg8369.t1.intron2	FBtr0216222.intron2	jg7993.t1.intron2	jg1052.t1.intron2	FBtr0070669.intron2
OG0009513.intron1	jg8371.t1.intron1	FBtr0216221.intron1	jg7991.t1.intron1	jg1050.t1.intron1	FBtr0070668.intron1
OG0009513.intron2	jg8371.t1.intron2	FBtr0216221.intron2	jg7991.t1.intron2	jg1050.t1.intron2	FBtr0070668.intron2
OG0009513.intron3	jg8371.t1.intron3	FBtr0216221.intron3	jg7991.t1.intron3	jg1050.t1.intron3	FBtr0070668.intron3
OG0009514.intron1	jg8372.t2.intron5	FBtr0359078.intron1	jg7990.t1.intron4	jg1049.t1.intron2	FBtr0070643.intron1
OG0009514.intron2	jg8372.t2.intron6	FBtr0359078.intron2	jg7990.t1.intron5	jg1049.t1.intron3	FBtr0070643.intron2
OG0009514.intron3	jg8372.t2.intron7	FBtr0359078.intron3	jg7990.t1.intron6	jg1049.t1.intron4	FBtr0070643.intron3
OG0009514.intron4	jg8372.t2.intron8	FBtr0359078.intron4	jg7990.t1.intron7	jg1049.t1.intron5	FBtr0070643.intron4
OG0009514.intron5	jg8372.t2.intron9	FBtr0359078.intron5	jg7990.t1.intron8	jg1049.t1.intron6	FBtr0070643.intron5
OG0009515.intron1	jg8373.t1.intron1	FBtr0216583.intron1	jg7989.t1.intron1	jg1048.t1.intron1	FBtr0070644.intron1
OG0009516.intron1	jg8374.t3.intron1	FBtr0352461.intron1	jg7988.t2.intron1	jg1047.t1.intron1	FBtr0343523.intron1
OG0009516.intron3	jg8374.t3.intron3	FBtr0352461.intron4	jg7988.t2.intron3	jg1047.t1.intron3	FBtr0343523.intron3
OG0009516.intron4	jg8374.t3.intron4	FBtr0352461.intron5	jg7988.t2.intron4	jg1047.t1.intron4	FBtr0343523.intron4
OG0009516.intron5	jg8374.t3.intron5	FBtr0352461.intron6	jg7988.t2.intron5	jg1047.t1.intron5	FBtr0343523.intron5
OG0009516.intron6	jg8374.t3.intron6	FBtr0352461.intron7	jg7988.t2.intron6	jg1047.t1.intron6	FBtr0343523.intron6
OG0009517.intron1	jg8375.t1.intron1	FBtr0216585.intron1	jg7986.t1.intron1	jg1046.t1.intron1	FBtr0070645.intron1
OG0009517.intron2	jg8375.t1.intron2	FBtr0216585.intron2	jg7986.t1.intron2	jg1046.t1.intron2	FBtr0070645.intron2
OG0009517.intron3	jg8375.t1.intron3	FBtr0216585.intron3	jg7986.t1.intron3	jg1046.t1.intron3	FBtr0070645.intron3
OG0009523.intron1	jg8389.t1.intron1	FBtr0216208.intron1	jg7974.t1.intron1	jg1035.t1.intron1	FBtr0070654.intron1
OG0009523.intron2	jg8389.t1.intron2	FBtr0216208.intron2	jg7974.t1.intron2	jg1035.t1.intron2	FBtr0070654.intron2
OG0009523.intron3	jg8389.t1.intron3	FBtr0216208.intron3	jg7974.t1.intron3	jg1035.t1.intron3	FBtr0070654.intron3
OG0009524.intron1	jg8391.t1.intron1	FBtr0347693.intron1	jg7972.t1.intron1	jg1033.t1.intron1	FBtr0070650.intron1
OG0009524.intron2	jg8391.t1.intron2	FBtr0347693.intron2	jg7972.t1.intron2	jg1033.t1.intron2	FBtr0070650.intron2
OG0009524.intron3	jg8391.t1.intron3	FBtr0347693.intron3	jg7972.t1.intron3	jg1033.t1.intron3	FBtr0070650.intron3
OG0009524.intron4	jg8391.t1.intron4	FBtr0347693.intron4	jg7972.t1.intron4	jg1033.t1.intron4	FBtr0070650.intron4
OG0009524.intron5	jg8391.t1.intron5	FBtr0347693.intron5	jg7972.t1.intron5	jg1033.t1.intron5	FBtr0070650.intron5
OG0009524.intron6	jg8391.t1.intron6	FBtr0347693.intron6	jg7972.t1.intron6	jg1033.t1.intron6	FBtr0070650.intron6
OG0009524.intron7	jg8391.t1.intron7	FBtr0347693.intron7	jg7972.t1.intron7	jg1033.t1.intron7	FBtr0070650.intron7
OG0009524.intron8	jg8391.t1.intron8	FBtr0347693.intron8	jg7972.t1.intron8	jg1033.t1.intron8	FBtr0070650.intron8
OG0009524.intron9	jg8391.t1.intron9	FBtr0347693.intron9	jg7972.t1.intron9	jg1033.t1.intron9	FBtr0070650.intron9
OG0009524.intron10	jg8391.t1.intron10	FBtr0347693.intron10	jg7972.t1.intron10	jg1033.t1.intron10	FBtr0070650.intron10
OG0009524.intron11	jg8391.t1.intron11	FBtr0347693.intron11	jg7972.t1.intron11	jg1033.t1.intron11	FBtr0070650.intron11
OG0009524.intron12	jg8391.t1.intron12	FBtr0347693.intron12	jg7972.t1.intron12	jg1033.t1.intron12	FBtr0070650.intron12
OG0009525.intron1	jg8392.t1.intron1	FBtr0216598.intron1	jg7971.t1.intron1	jg1032.t1.intron1	FBtr0070652.intron1
OG0009525.intron2	jg8392.t1.intron2	FBtr0216598.intron2	jg7971.t1.intron2	jg1032.t1.intron2	FBtr0070652.intron2
OG0009525.intron3	jg8392.t1.intron3	FBtr0216598.intron3	jg7971.t1.intron3	jg1032.t1.intron3	FBtr0070652.intron3
OG0009525.intron4	jg8392.t1.intron4	FBtr0216598.intron4	jg7971.t1.intron4	jg1032.t1.intron4	FBtr0070652.intron4
OG0009525.intron5	jg8392.t1.intron5	FBtr0216598.intron5	jg7971.t1.intron5	jg1032.t1.intron5	FBtr0070652.intron5
OG0009526.intron2	jg8400.t1.intron2	FBtr0360358.intron5	jg7965.t1.intron5	jg1028.t1.intron3	FBtr0331162.intron4
OG0009527.intron2	jg8403.t1.intron2	FBtr0216602.intron2	jg7964.t1.intron2	jg1025.t1.intron2	FBtr0070674.intron2
OG0009527.intron3	jg8403.t1.intron3	FBtr0216602.intron3	jg7964.t1.intron3	jg1025.t1.intron3	FBtr0070674.intron3
OG0009527.intron4	jg8403.t1.intron4	FBtr0216602.intron4	jg7964.t1.intron4	jg1025.t1.intron4	FBtr0070674.intron4
OG0009528.intron1	jg8404.t1.intron1	FBtr0347866.intron1	jg7963.t1.intron1	jg1024.t1.intron1	FBtr0070702.intron1
OG0009528.intron2	jg8404.t1.intron2	FBtr0347866.intron2	jg7963.t1.intron2	jg1024.t1.intron2	FBtr0070702.intron2
OG0009528.intron3	jg8404.t1.intron3	FBtr0347866.intron3	jg7963.t1.intron3	jg1024.t1.intron3	FBtr0070702.intron3
OG0009529.intron1	jg8405.t1.intron1	FBtr0216603.intron1	jg7962.t1.intron1	jg1023.t1.intron1	FBtr0070675.intron1
OG0009529.intron2	jg8405.t1.intron2	FBtr0216603.intron2	jg7962.t1.intron2	jg1023.t1.intron2	FBtr0070675.intron2
OG0009530.intron1	jg8407.t1.intron1	FBtr0363988.intron1	jg7960.t1.intron1	jg1021.t1.intron1	FBtr0070701.intron1
OG0009533.intron1	jg8410.t1.intron1	FBtr0216606.intron1	jg7957.t1.intron1	jg1018.t1.intron1	FBtr0070678.intron1
OG0009540.intron1	jg8418.t1.intron1	FBtr0216195.intron1	jg7949.t1.intron1	jg1009.t1.intron1	FBtr0070692.intron1
OG0009540.intron2	jg8418.t1.intron2	FBtr0216195.intron2	jg7949.t1.intron2	jg1009.t1.intron2	FBtr0070692.intron2
OG0009540.intron3	jg8418.t1.intron3	FBtr0216195.intron3	jg7949.t1.intron3	jg1009.t1.intron3	FBtr0070692.intron3
OG0009542.intron1	jg8420.t1.intron1	FBtr0216610.intron1	jg7947.t1.intron1	jg1007.t1.intron1	FBtr0070682.intron1
OG0009543.intron1	jg8421.t1.intron1	FBtr0216192.intron1	jg7946.t1.intron1	jg1006.t1.intron1	FBtr0070690.intron1
OG0009544.intron1	jg8422.t1.intron1	FBtr0356380.intron1	jg7945.t1.intron1	jg1005.t1.intron1	FBtr0070683.intron1
OG0009546.intron2	jg8426.t1.intron2	FBtr0355041.intron2	jg7941.t1.intron2	jg1000.t1.intron2	FBtr0070685.intron2
OG0009547.intron3	jg8429.t1.intron3	FBtr0362619.intron3	jg7938.t1.intron3	jg997.t1.intron3	FBtr0070711.intron3
OG0009547.intron4	jg8429.t1.intron4	FBtr0362619.intron4	jg7938.t1.intron4	jg997.t1.intron4	FBtr0070711.intron4
OG0009548.intron1	jg8430.t1.intron1	FBtr0216613.intron1	jg7937.t1.intron1	jg996.t1.intron1	FBtr0070712.intron1
OG0009553.intron1	jg8443.t1.intron1	FBtr0356942.intron1	jg7924.t1.intron1	jg983.t1.intron1	FBtr0345703.intron1
OG0009553.intron4	jg8443.t1.intron4	FBtr0356942.intron5	jg7924.t1.intron4	jg983.t1.intron4	FBtr0345703.intron4
OG0009554.intron1	jg8446.t1.intron1	FBtr0347795.intron1	jg7921.t1.intron1	jg980.t1.intron1	FBtr0300997.intron1
